index,country,person_name,unique_id,individual_id,company_id,gender,company_name,dual_listed,ticker,role_name,role_start_date,role_end_date,tenure_days,tenure_year,end_year,end_month,end_quarter,end_half,sector_bx,industry,appointment,revenue,market_cap,half_year,count
S&P 500,USA,James (Jim) M Loree,20477429065,204774,29065,Male,STANLEY BLACK & DECKER INC,No,SWK,CEO,01/08/2016,01/07/2022,2160,5.917808219,2022,7,3,H2,Engineering & Machinery,Industrial & Natural Resources,Internal,15617200000,12047639342,2022 H2,1
S&P 500,USA,John Richard Chiminski,1.04732E+13,1047323,2129696,Male,CATALENT INC,No,CTLT,Chairman/CEO,31/07/2014,01/07/2022,2892,7.923287671,2022,7,3,H2,Pharmaceuticals and Biotechnology,Healthcare,External,4828000000,8074066420,2022 H2,1
S&P 500,USA,Greg C Garland,1.08998E+13,1089975,1813482,Male,PHILLIPS 66,No,PSX,Chairman/CEO,01/05/2012,01/07/2022,3713,10.17260274,2022,7,3,H2,Oil & Gas,Industrial & Natural Resources,Internal,1.14852E+11,50186451537,2022 H2,1
S&P 500,USA,Sharmistha (Shar) Dubey,1.65144E+11,1651441,32019,Female,MATCH GROUP INC (IAC InterActiveCorp prior to 07/2020),No,MTCH,CEO,30/06/2020,31/05/2022,700,1.917808219,2022,5,2,H1,Business Services,Technology,Internal,2983277000,12316002744,2022 H1,1
S&P 500,USA,Frederick (Fred) Wallace Smith,4307611664,43076,11664,Male,FEDEX CORP,No,FDX,Chairman/CEO,01/01/1998,31/05/2022,8916,24.42739726,2022,5,2,H1,Transport,Industrial & Natural Resources,External,93512000000,41129039224,2022 H1,1
S&P 500,USA,Eugene (Gene) I Lee Jr,2007998697,200799,8697,Male,DARDEN RESTAURANTS INC,No,DRI,Chairman/CEO,13/10/2014,29/05/2022,2785,7.630136986,2022,5,2,H1,Leisure & Hotels,Consumer,Internal,9630000000,17773048707,2022 H1,1
S&P 500,USA,Dennis R Glass,5461218908,54612,18908,Male,LINCOLN NATIONAL CORP,No,LNC,President/CEO,06/07/2007,27/05/2022,5439,14.90136986,2022,5,2,H1,Insurance,Financial Services,Internal,19230000000,5630644564,2022 H1,1
S&P 500,USA,Scott G Stephenson,9.82579E+12,982579,1586724,Male,VERISK ANALYTICS INC,No,VRSK,President/CEO,01/04/2013,25/05/2022,3341,9.153424658,2022,5,2,H1,Business Services,Technology,Internal,29986000000,25866566930,2022 H1,1
S&P 500,USA,Andrew M Meslow,1.26313E+11,1263126,18892,Male,BATH & BODY WORKS INC (L Brands Inc prior to 08/2021),No,BBWI,CEO,14/05/2020,12/05/2022,728,1.994520548,2022,5,2,H1,General Retailers,Consumer,Internal,7882000000,7660816430,2022 H1,1
S&P 500,USA,Paul C Saville,20442522812,204425,22812,Male,NVR INC,No,NVR,President/CEO,01/07/2005,04/05/2022,6151,16.85205479,2022,5,2,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,8701693000,13203343736,2022 H1,1
S&P 500,USA,James (Jim) Austin Squires,53410622412,534106,22412,Male,NORFOLK SOUTHERN CORP,No,NSC,Chairman/CEO,01/06/2015,01/05/2022,2526,6.920547945,2022,5,2,H1,Transport,Industrial & Natural Resources,Internal,11142000000,52557199064,2022 H1,1
S&P 500,USA,Ronald (Ron) S Nersesian,5.98783E+12,598783,2163313,Male,KEYSIGHT TECHNOLOGIES INC,No,KEYS,Chairman/President/CEO,01/11/2014,01/05/2022,2738,7.501369863,2022,5,2,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,External,4941000000,29260010403,2022 H1,1
S&P 500,USA,Richard (Ritch) E Allison Jr,1.11051E+11,1110512,90132,Male,DOMINO'S PIZZA INC,No,DPZ,CEO,01/07/2018,30/04/2022,1399,3.832876712,2022,4,2,H1,Leisure & Hotels,Consumer,Internal,4357373000,11987999698,2022 H1,1
S&P 500,USA,Doctor Chi-Foon Chan,6471229816,64712,29816,Male,SYNOPSYS INC,No,SNPS,Co-CEO,21/05/2012,30/04/2022,3631,9.947945205,2022,4,2,H1,Software & Computer Services,Technology,Internal,4204193000,42719606730,2022 H1,1
S&P 500,USA,John A Hayes,4565923439,456592,3439,Male,BALL CORP,No,"BALL, BLL",Chairman/CEO,26/01/2011,27/04/2022,4109,11.25753425,2022,4,2,H1,Containers & Packaging,Industrial & Natural Resources,Internal,13811000000,16014636452,2022 H1,1
S&P 500,USA,Donald (Don) M Casey Jr,5906569023,590656,9023,Male,DENTSPLY SIRONA INC (DENTSPLY International Inc prior to 02/2016),No,XRAY,CEO,12/02/2018,19/04/2022,1527,4.183561644,2022,4,2,H1,Health,Healthcare,External,4251000000,6175493044,2022 H1,1
S&P 500,USA,Kevin R Johnson,3184429093,31844,29093,Male,STARBUCKS CORP,No,SBUX,President/CEO,03/04/2017,04/04/2022,1827,5.005479452,2022,4,2,H1,Leisure & Hotels,Consumer,Internal,29060600000,1.10432E+11,2022 H1,1
S&P 500,USA,William (Doug) Douglas Parker Jr,2.73457E+12,273457,2021732,Male,AMERICAN AIRLINES GROUP INC (AMR Corp prior to 12/2013),No,AAL,Chairman/CEO,09/12/2013,31/03/2022,3034,8.312328767,2022,3,1,H1,Leisure & Hotels,Consumer,Internal,29882000000,8913390665,2022 H1,1
S&P 500,USA,James (Jim) H Herbert II,1.09424E+13,1094244,1676104,Male,FIRST REPUBLIC BANK,No,FRC,Co-CEO,09/12/2010,13/03/2022,4112,11.26575342,2022,3,1,H1,Banks,Financial Services,Internal,5305000000,19780080930,2022 H1,1
S&P 500,USA,Stephen (Steve) F Angel,4.70463E+11,47046,2938617,Male,LINDE PLC,Yes,LIN,CEO,29/10/2018,01/03/2022,1219,3.339726027,2022,3,1,H1,Oil & Gas,Industrial & Natural Resources,External,30793000000,1.62278E+11,2022 H1,1
S&P 500,USA,Craig A Menear,53617014982,536170,14982,Male,HOME DEPOT INC,No,HD,Chairman/CEO,01/11/2014,01/03/2022,2677,7.334246575,2022,3,1,H1,General Retailers,Consumer,Internal,1.51157E+11,3.18896E+11,2022 H1,1
S&P 500,USA,James (Jim) L Robo,3903112407,39031,12407,Male,NEXTERA ENERGY INC (FPL Group Inc prior to 05/2010),No,"FPL, NEE",Chairman/President/CEO,01/07/2012,01/03/2022,3530,9.671232877,2022,3,1,H1,Renewable Energy,Industrial & Natural Resources,Internal,17069000000,1.65163E+11,2022 H1,1
S&P 500,USA,C (Mike) Michael Petters,4.87356E+12,487356,1694757,Male,HUNTINGTON INGALLS INDUSTRIES INC,No,"HII, HII.WI",President/CEO,31/03/2011,01/03/2022,3988,10.9260274,2022,3,1,H1,Engineering & Machinery,Industrial & Natural Resources,External,9524000000,9737460372,2022 H1,1
S&P 500,USA,Joseph (Joe) G Hamrock,59490822260,594908,22260,Male,NISOURCE INC (NIPSCO Industries Inc prior to 04/1999),No,NI,President/CEO,01/07/2015,14/02/2022,2420,6.630136986,2022,2,1,H1,Utilities - Other,Industrial & Natural Resources,Internal,4899600000,10131021161,2022 H1,1
S&P 500,USA,Andreas Fibig,54813116530,548131,16530,Male,INTERNATIONAL FLAVORS & FRAGRANCES INC,No,IFF,Chairman/CEO,01/09/2014,14/02/2022,2723,7.460273973,2022,2,1,H1,Chemicals,Industrial & Natural Resources,External,11656000000,23351992752,2022 H1,1
S&P 500,USA,Walter J Lynch,6224231966,622423,1966,Male,AMERICAN WATER WORKS CO INC,No,AWK,President/CEO,01/04/2020,02/02/2022,672,1.84109589,2022,2,1,H1,Utilities - Other,Industrial & Natural Resources,Internal,3930000000,25063154152,2022 H1,1
S&P 500,USA,Kevin J Fletcher,88520333607,885203,33607,Male,WEC ENERGY GROUP INC (Wisconsin Energy Corp prior to 06/2015),No,WEC,President/CEO,01/02/2019,01/02/2022,1096,3.002739726,2022,2,1,H1,Utilities - Other,Industrial & Natural Resources,Internal,8316000000,28507395739,2022 H1,1
S&P 500,USA,Gary C Kelly,4488128696,44881,28696,Male,SOUTHWEST AIRLINES CO,No,LUV,Chairman/CEO,15/07/2004,01/02/2022,6410,17.56164384,2022,2,1,H1,Leisure & Hotels,Consumer,Internal,15790000000,22200387429,2022 H1,1
S&P 500,USA,Matthew (Matt) O Maddox,4.88858E+11,488858,136226,Male,WYNN RESORTS LTD,No,WYNN,CEO,06/02/2018,31/01/2022,1455,3.98630137,2022,1,1,H1,Leisure & Hotels,Consumer,Internal,3763664000,8186826623,2022 H1,1
S&P 500,USA,Alex Gorsky,74775617478,747756,17478,Male,JOHNSON & JOHNSON,No,JNJ,Chairman/CEO,26/04/2012,03/01/2022,3539,9.695890411,2022,1,1,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,93775000000,4.556E+11,2022 H1,1
S&P 500,USA,Timothy (Tim) J Naughton,2048833169,204883,3169,Male,AVALONBAY COMMUNITIES INC,No,AVB,Chairman/CEO,01/01/2012,03/01/2022,3655,10.01369863,2022,1,1,H1,Real Estate,Financial Services,Internal,2294850000,24009183378,2022 H1,1
S&P 500,USA,Richard D Fain,1341326625,13413,26625,Male,ROYAL CARIBBEAN CRUISES LTD (ROYAL CARIBBEAN GROUP),No,RCL,Chairman/CEO,01/04/1988,03/01/2022,12330,33.78082192,2022,1,1,H1,Leisure & Hotels,Consumer,External,1532133000,13263085229,2022 H1,1
S&P 500,USA,John J Haley,20119333518,201193,33518,Male,WILLIS TOWERS WATSON PLC (Willis Group Holdings PLC prior to 01/2016),No,"WLTW, WTW",CEO,04/01/2016,01/01/2022,2189,5.997260274,2022,1,1,H1,Insurance,Financial Services,External,8998000000,23940538200,2022 H1,1
S&P 500,USA,Warner L Baxter,517071976,51707,1976,Male,AMEREN CORP,No,AEE,Chairman/President/CEO,24/04/2014,01/01/2022,2809,7.695890411,2022,1,1,H1,Utilities - Other,Industrial & Natural Resources,Internal,6394000000,22045477961,2022 H1,1
S&P 500,USA,Doctor Hafize Gaye Erkan,1.39036E+13,1390357,1676104,Female,FIRST REPUBLIC BANK,No,FRC,President/Co-CEO,12/07/2021,31/12/2021,172,0.471232877,2021,12,4,H2,Banks,Financial Services,Internal,5305000000,19845475470,2021 H2,1
S&P 500,USA,William (Bill) J Stromberg,48985525020,489855,25020,Male,T ROWE PRICE GROUP INC,No,TROW,Chairman/CEO,01/01/2016,31/12/2021,2191,6.002739726,2021,12,4,H2,Speciality & Other Finance,Financial Services,Internal,7671900000,23411291029,2021 H2,1
S&P 500,USA,Bhavesh (Bob) V Patel,1.09211E+13,1092110,1667126,Male,LYONDELLBASELL INDUSTRIES NV,No,LYB,CEO,12/01/2015,31/12/2021,2545,6.97260274,2021,12,4,H2,Chemicals,Industrial & Natural Resources,Internal,46173000000,25344977742,2021 H2,1
S&P 500,USA,Alan B Colberg,8.53894E+11,853893,550072,Male,ASSURANT INC,No,AIZ,CEO,01/01/2015,31/12/2021,2556,7.002739726,2021,12,4,H2,Insurance,Financial Services,Internal,10187600000,6695062840,2021 H2,1
S&P 500,USA,Lip-Bu Tan,1824115480,182411,5480,Male,CADENCE DESIGN SYSTEMS INC,No,"CDN, CDNS",CEO,08/01/2009,15/12/2021,4724,12.94246575,2021,12,4,H2,Software & Computer Services,Technology,Internal,2988244000,44440563580,2021 H2,1
S&P 500,USA,James (Jim) C Collins Jr,1.01074E+13,1010737,3039776,Male,CORTEVA INC,No,CTVA,CEO,03/06/2019,01/11/2021,882,2.416438356,2021,11,4,H2,Food Producers & Processors,Consumer,Internal,15655000000,48071021760,2021 H2,1
S&P 500,USA,David Scott Taylor,54927225150,549272,25150,Male,PROCTER & GAMBLE CO,No,PG,Chairman/President/CEO,01/11/2015,01/11/2021,2192,6.005479452,2021,11,4,H2,Household Products,Consumer,Internal,80187000000,3.34423E+11,2021 H2,1
S&P 500,USA,Aldo (Al) Pichelli,27122830261,271228,30261,Male,TELEDYNE TECHNOLOGIES INC,No,TDY,President/CEO,01/01/2019,15/10/2021,1018,2.789041096,2021,10,4,H2,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,4614300000,18321207187,2021 H2,1
S&P 500,USA,Tolga I Oal,16134661319,1613466,1319,Male,HOWMET AEROSPACE INC (Arconic Inc prior to 04/2020),No,HWM,Co-CEO,01/04/2020,14/10/2021,561,1.536986301,2021,10,4,H2,Diversified Industrials,Industrial & Natural Resources,Internal,4972000000,15243220003,2021 H2,1
S&P 500,USA,John Charles Plant,3351151319,335115,1319,Male,HOWMET AEROSPACE INC (Arconic Inc prior to 04/2020),No,HWM,Chairman/Co-CEO,06/02/2019,14/10/2021,981,2.687671233,2021,10,4,H2,Diversified Industrials,Industrial & Natural Resources,External,4972000000,15855513818,2021 H2,1
S&P 500,USA,Dan O Dinges,2029135465,202913,5465,Male,COTERRA ENERGY INC (Cabot Oil & Gas Corp prior to 10/2021),No,"COG, CTRA",Chairman/President/CEO,02/05/2002,01/10/2021,7092,19.43013699,2021,10,4,H2,Oil & Gas,Industrial & Natural Resources,Internal,3670000000,21718333183,2021 H2,1
S&P 500,USA,William (Bill) R Thomas,53476110844,534761,10844,Male,EOG RESOURCES INC (Enron Oil & Gas Co prior to 09/1999),No,EOG,Chairman/CEO,01/07/2013,30/09/2021,3013,8.254794521,2021,9,3,H2,Oil & Gas,Industrial & Natural Resources,Internal,18642000000,85767677258,2021 H2,1
S&P 500,USA,Kelly Stuart King,392713718,39271,3718,Male,TRUIST FINANCIAL CORP (BB&T Corp prior to 12/2019),No,TFC,Chairman/CEO,01/01/2009,12/09/2021,4637,12.70410959,2021,9,3,H2,Banks,Financial Services,Internal,23064000000,56646286666,2021 H2,1
S&P 500,USA,Benjamin (Ben) Gwynn Fowke III,5765733830,57657,33830,Male,XCEL ENERGY INC,No,XEL,Chairman/CEO,24/08/2011,18/08/2021,3647,9.991780822,2021,8,3,H2,Electricity,Industrial & Natural Resources,Internal,13431000000,35907710065,2021 H2,1
S&P 500,USA,Walter M Rosebrough Jr,54986629202,549866,29202,Male,STERIS PLC (STERIS Corp prior to 11/2015),No,STE,President/CEO,01/10/2007,29/07/2021,5050,13.83561644,2021,7,3,H2,Electronic & Electrical Equipment,Industrial & Natural Resources,External,4585064000,16189869688,2021 H2,1
S&P 500,USA,Jeffrey (Jeff) Preston Bezos,451361703,45136,1703,Male,AMAZON.COM INC,No,AMZN,Chairman/President/CEO,01/05/1996,05/07/2021,9196,25.19452055,2021,7,3,H2,General Retailers,Consumer,Internal,4.69822E+11,9.85123E+11,2021 H2,1
S&P 500,USA,Michael (Mike) W Lamach,33640616041,336406,16041,Male,TRANE TECHNOLOGIES PLC (Ingersoll-Rand PLC prior to 03/2020),No,TT,Chairman/CEO,03/02/2010,01/07/2021,4166,11.41369863,2021,7,3,H2,Engineering & Machinery,Industrial & Natural Resources,Internal,14136400000,38559199032,2021 H2,1
S&P 500,USA,Steven (Steve) M Mollenkopf,64053125529,640531,25529,Male,QUALCOMM INC,No,QCOM,CEO,04/03/2014,30/06/2021,2675,7.328767123,2021,6,2,H1,Information Technology Hardware,Technology,Internal,33566000000,1.35221E+11,2021 H1,1
S&P 500,USA,Kenneth (Ken) C Frazier,3155127219,31551,27219,Male,MERCK & CO INC (Schering-Plough Corp prior to 11/2009),No,"MRK, SGP",Chairman/CEO,01/01/2011,30/06/2021,3833,10.50136986,2021,6,2,H1,Pharmaceuticals and Biotechnology,Healthcare,Internal,48704000000,2.58167E+11,2021 H1,1
S&P 500,USA,William (Bill) M Brown,48462014355,484620,14355,Male,L3HARRIS TECHNOLOGIES INC (Harris Corp prior to 07/2019),No,LHX,Chairman (Executive)/CEO,01/11/2011,29/06/2021,3528,9.665753425,2021,6,2,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,External,17814000000,45558628773,2021 H1,1
S&P 500,USA,Terry K Spencer,62013723165,620137,23165,Male,ONEOK INC (WAI Inc prior to 11/1997),No,OKE,President/CEO,31/01/2014,28/06/2021,2705,7.410958904,2021,6,2,H1,Oil & Gas,Industrial & Natural Resources,Internal,16540309000,27159150209,2021 H1,1
S&P 500,USA,Donald (Don) W Slager,20567326097,205673,26097,Male,REPUBLIC SERVICES INC,No,RSG,CEO,01/01/2011,25/06/2021,3828,10.48767123,2021,6,2,H1,Utilities - Other,Industrial & Natural Resources,Internal,11295000000,42587446144,2021 H1,1
S&P 500,USA,Dean Banks,1.9523E+11,1952303,31563,Male,TYSON FOODS INC,No,TSN,President/CEO,03/10/2020,02/06/2021,242,0.663013699,2021,6,2,H1,Food Producers & Processors,Consumer,Internal,47049000000,19266768929,2021 H1,1
S&P 500,USA,Mary N Dillon,4.87099E+11,487099,465379,Female,ULTA BEAUTY INC (Ulta Salon Cosmetics & Fragrance Inc prior to 01/2017),No,ULTA,CEO,01/07/2013,02/06/2021,2893,7.926027397,2021,6,2,H1,General Retailers,Consumer,External,8630889000,21689999435,2021 H1,1
S&P 500,USA,Scott D Farmer,383116877,38311,6877,Male,CINTAS CORP,No,CTAS,Chairman/CEO,10/07/2003,31/05/2021,6535,17.90410959,2021,5,2,H1,Business Services,Technology,Internal,7854459000,41740712745,2021 H1,1
S&P 500,USA,James (Jim) J Judge,20600522660,206005,22660,Male,EVERSOURCE ENERGY (Northeast Utilities prior to 02/2015),No,ES,Chairman/President/CEO,04/05/2016,05/05/2021,1827,5.005479452,2021,5,2,H1,Utilities - Other,Industrial & Natural Resources,Internal,9863085000,27556341216,2021 H1,1
S&P 500,USA,André Calantzopoulos,3.67911E+11,36791,1060044,Male,PHILIP MORRIS INTERNATIONAL INC,No,PM,CEO,08/05/2013,05/05/2021,2919,7.997260274,2021,5,2,H1,Tobacco,Consumer,Internal,82223000000,1.36891E+11,2021 H1,1
S&P 500,USA,Margaret M Keane,1.11113E+13,1111132,2129744,Female,SYNCHRONY FINANCIAL,No,SYF,CEO,31/07/2014,01/04/2021,2436,6.673972603,2021,4,2,H1,Speciality & Other Finance,Financial Services,External,15752000000,17447216799,2021 H1,1
S&P 500,USA,Bradley (Brad) D Tilden,2205051273,220505,1273,Male,ALASKA AIR GROUP INC,No,ALK,Chairman/President/CEO,15/05/2012,31/03/2021,3242,8.882191781,2021,3,1,H1,Leisure & Hotels,Consumer,Internal,6176000000,5611305643,2021 H1,1
S&P 500,USA,Olivier A Filliol,20503120478,205031,20478,Male,METTLER TOLEDO INTERNATIONAL INC,No,MTD,President/CEO,01/01/2008,31/03/2021,4838,13.25479452,2021,3,1,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,3717930000,29029597909,2021 H1,1
S&P 500,USA,Steven (Steve) Chandler Voorhees,3.25766E+12,325766,2302775,Male,WESTROCK CO,No,WRK,President/CEO,01/07/2015,15/03/2021,2084,5.709589041,2021,3,1,H1,Containers & Packaging,Industrial & Natural Resources,External,18746100000,9395041494,2021 H1,1
S&P 500,USA,Stefano Pessina,399733026,3997,33026,Male,WALGREENS BOOTS ALLIANCE INC (Walgreen Co prior to 12/2014),No,WBA,Executive Vice Chairman/CEO,09/01/2015,15/03/2021,2257,6.183561644,2021,3,1,H1,Food & Drug Retailers,Consumer,Internal,1.32509E+11,30912743937,2021 H1,1
S&P 500,USA,Brian Duperreault,380961856,38096,1856,Male,AMERICAN INTERNATIONAL GROUP INC (AIG),No,AIG,CEO,14/05/2017,01/03/2021,1387,3.8,2021,3,1,H1,Insurance,Financial Services,External,52057000000,43081695879,2021 H1,1
S&P 500,USA,Stephen (Steve) Sanghi,6150220566,61502,20566,Male,MICROCHIP TECHNOLOGY INC,No,MCHP,Chairman/CEO,01/10/1991,01/03/2021,10744,29.43561644,2021,3,1,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,6820900000,36064071114,2021 H1,1
S&P 500,USA,Michael (Mike) L Corbat,6049086930,604908,6930,Male,CITIGROUP INC,No,C,CEO,15/10/2012,26/02/2021,3056,8.37260274,2021,2,1,H1,Banks,Financial Services,Internal,79865000000,93830836996,2021 H1,1
S&P 500,USA,Robert (Bob) Holmes Swan,4807616239,48076,16239,Male,INTEL CORP,No,INTC,CEO,20/06/2018,15/02/2021,971,2.660273973,2021,2,1,H1,Information Technology Hardware,Technology,Internal,79024000000,1.22716E+11,2021 H1,1
S&P 500,USA,David Nelson Farr,3522310535,35223,10535,Male,EMERSON ELECTRIC CO,No,EMR,Chairman/CEO,11/10/2000,05/02/2021,7422,20.33424658,2021,2,1,H1,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,18236000000,55555591500,2021 H1,1
S&P 500,USA,David (Dave) Scott Wichmann,33399932107,333999,32107,Male,UNITEDHEALTH GROUP INC (United HealthCare Corp prior to 04/2000),No,UNH,CEO,01/09/2017,04/02/2021,1252,3.430136986,2021,2,1,H1,Insurance,Financial Services,Internal,2.87597E+11,5.08272E+11,2021 H1,1
S&P 500,USA,Larry J Merlo,456268468,45626,8468,Male,CVS HEALTH CORP (CVS Caremark Corp prior to 09/2014),No,CVS,President/CEO,01/03/2011,01/02/2021,3625,9.931506849,2021,2,1,H1,Food & Drug Retailers,Consumer,Internal,2.92111E+11,1.30812E+11,2021 H1,1
S&P 500,USA,David (Dave) Alan Hager,623479103,62347,9103,Male,DEVON ENERGY CORP,No,DVN,President/CEO,01/08/2015,07/01/2021,1986,5.44109589,2021,1,1,H1,Oil & Gas,Industrial & Natural Resources,Internal,12206000000,45075883500,2021 H1,1
S&P 500,USA,Terry D Bassham,3.45671E+12,345671,2824528,Male,EVERGY INC,No,EVRG,President/CEO,05/06/2018,04/01/2021,944,2.58630137,2021,1,1,H1,Electricity,Industrial & Natural Resources,Internal,5586700000,14056808217,2021 H1,1
S&P 500,USA,Michael Isor Roth,4870116427,48701,16427,Male,INTERPUBLIC GROUP OF COMPANIES INC,No,IPG,Chairman/CEO,19/01/2005,01/01/2021,5826,15.96164384,2021,1,1,H1,Media & Entertainment,Consumer,External,10240700000,11801438309,2021 H1,1
S&P 500,USA,Douglas (Doug) M Baker Jr,5188210036,51882,10036,Male,ECOLAB INC,No,ECL,Chairman/CEO,01/07/2004,01/01/2021,6028,16.51506849,2021,1,1,H1,Household Products,Consumer,Internal,12733100000,43187054597,2021 H1,1
S&P 500,USA,Alan B Miller,8185231865,81852,31865,Male,UNIVERSAL HEALTH SERVICES INC,No,UHS,Chairman/CEO,01/07/1981,01/01/2021,14429,39.53150685,2021,1,1,H1,Health,Healthcare,Internal,12642117000,7336337277,2021 H1,1
S&P 500,USA,Ajaypal (Ajay) Singh Banga,4.85168E+11,485168,483173,Male,MASTERCARD INC,No,MA,CEO,01/07/2010,31/12/2020,3836,10.50958904,2020,12,4,H2,Speciality & Other Finance,Financial Services,Internal,18884000000,3.21608E+11,2020 H2,1
S&P 500,USA,Raymond W McDaniel Jr,4968121071,49681,21071,Male,MOODYS CORP,No,MCO,President/CEO,26/04/2005,31/12/2020,5728,15.69315068,2020,12,4,H2,Speciality & Other Finance,Financial Services,Internal,6218000000,46632644000,2020 H2,1
S&P 500,USA,John J McAvoy,10749107705,1074910,7705,Male,CONSOLIDATED EDISON INC,No,ED,Chairman/President/CEO,26/12/2013,29/12/2020,2560,7.01369863,2020,12,4,H2,Utilities - Other,Industrial & Natural Resources,Internal,13676000000,31105502941,2020 H2,1
S&P 500,USA,Andrew (Andy) K Silvernail,1.07421E+11,1074210,15484,Male,IDEX CORP,No,IEX,Chairman/CEO,10/08/2011,15/12/2020,3415,9.356164384,2020,12,4,H2,Engineering & Machinery,Industrial & Natural Resources,Internal,2764800000,16731418820,2020 H2,1
S&P 500,USA,Keith D Jackson,20041823134,200418,23134,Male,ON SEMICONDUCTOR CORP,No,"ON, ONNN",President/CEO,19/11/2002,07/12/2020,6593,18.0630137,2020,12,4,H2,Electronic & Electrical Equipment,Industrial & Natural Resources,External,6739800000,27595110310,2020 H2,1
S&P 500,USA,Patricia (Patti) Kessler Poppe,10941297147,1094129,7147,Female,CMS ENERGY CORP,No,CMS,President/CEO,01/07/2016,01/12/2020,1614,4.421917808,2020,12,4,H2,Utilities - Other,Industrial & Natural Resources,Internal,7329000000,16450009543,2020 H2,1
S&P 500,USA,Charles (Chuck) E Jones Jr,62131811964,621318,11964,Male,FIRSTENERGY CORP,No,FE,CEO,01/01/2015,29/10/2020,2128,5.830136986,2020,10,4,H2,Utilities - Other,Industrial & Natural Resources,Internal,11132000000,21843830814,2020 H2,1
S&P 500,USA,Thomas (Tom) J DeRosa,18380214484,183802,14484,Male,WELLTOWER INC (Health Care REIT Inc prior to 09/2015),No,"HCN, WELL",Chairman/CEO,13/04/2014,05/10/2020,2367,6.484931507,2020,10,4,H2,Real Estate,Financial Services,External,4742115000,31436851802,2020 H2,1
